lsdsat,ldoff,technology,type_row
2.2,-56,PMOS,Optimized
10.0,-9,NMOS,Optimized
1.8,-53,NMOS,Optimized
2.2,57,PMOS,Optimized
10.0,0,PMOS,Optimized
2.2,-94,PMOS,Optimized
1.8,-100,PMOS,Control
10.0,-99,NMOS,Control
1.4,-22,PMOS,Optimized
1.8,95,PMOS,Control
1.8,2,PMOS,Optimized
0.6,9,PMOS,Control
1.8,-45,NMOS,Control
0.6,-32,NMOS,Optimized
2.2,33,PMOS,Optimized
1.4,-12,PMOS,Control
1.4,-21,PMOS,Optimized
1.4,-51,NMOS,Optimized
0.6,39,PMOS,Optimized
1.4,37,NMOS,Control
0.6,-87,PMOS,Control
10.0,-98,NMOS,Control
0.6,55,PMOS,Control
0.6,-82,NMOS,Optimized
2.2,-62,NMOS,Control
1.8,9,NMOS,Optimized
1.4,11,PMOS,Control
10.0,78,NMOS,Control
0.6,-60,NMOS,Optimized
0.6,82,PMOS,Optimized
1.8,54,NMOS,Optimized
1.8,90,PMOS,Control
1.4,-81,PMOS,Control
2.2,46,PMOS,Control
0.6,62,PMOS,Control
1.8,-63,NMOS,Control
2.2,9,NMOS,Control
2.2,-23,PMOS,Control
1.8,74,NMOS,Optimized
0.6,54,NMOS,Optimized
1.4,-15,NMOS,Control
1.8,35,PMOS,Optimized
2.2,-50,PMOS,Optimized
2.2,3,NMOS,Optimized
2.2,67,NMOS,Optimized
0.6,-18,PMOS,Optimized
1.8,64,PMOS,Control
1.8,-4,NMOS,Control
2.2,82,PMOS,Optimized
10.0,-10,PMOS,Control
0.6,64,PMOS,Control
2.2,80,NMOS,Control
10.0,-21,NMOS,Control
2.2,57,PMOS,Optimized
0.6,80,PMOS,Optimized
1.8,-77,NMOS,Optimized
10.0,-29,PMOS,Control
1.4,-25,NMOS,Control
1.4,62,NMOS,Optimized
0.6,-16,NMOS,Control
10.0,-43,NMOS,Optimized
1.4,76,PMOS,Optimized
1.8,-87,PMOS,Optimized
10.0,-94,PMOS,Optimized
0.6,63,PMOS,Optimized
10.0,-73,NMOS,Optimized
1.8,-29,PMOS,Optimized
0.6,87,PMOS,Control
2.2,54,NMOS,Optimized
0.6,-61,PMOS,Control
1.4,65,PMOS,Control
10.0,-32,NMOS,Control
2.2,12,NMOS,Optimized
0.6,-19,NMOS,Optimized
1.8,-59,NMOS,Optimized
2.2,-5,NMOS,Control
1.8,-45,PMOS,Optimized
1.4,-43,NMOS,Control
0.6,36,NMOS,Control
2.2,93,NMOS,Control
10.0,50,PMOS,Control
2.2,9,NMOS,Control
2.2,45,NMOS,Control
1.4,80,PMOS,Control
2.2,96,NMOS,Optimized
1.8,-58,PMOS,Optimized
1.8,2,PMOS,Optimized
0.6,10,NMOS,Optimized
0.6,-33,PMOS,Optimized
10.0,1,NMOS,Optimized
10.0,46,PMOS,Optimized
1.8,-3,PMOS,Control
10.0,81,NMOS,Control
2.2,-97,PMOS,Control
1.4,-80,NMOS,Control
0.6,-41,NMOS,Control
1.4,-27,NMOS,Optimized
1.4,-93,PMOS,Control
0.6,57,PMOS,Optimized
1.4,-42,NMOS,Optimized
1.8,-76,NMOS,Optimized
2.2,-15,NMOS,Control
2.2,-75,PMOS,Control
1.4,59,NMOS,Optimized
10.0,-70,NMOS,Control
1.4,62,NMOS,Control
0.6,-43,PMOS,Control
1.4,73,NMOS,Optimized
2.2,-18,NMOS,Control
10.0,-14,PMOS,Optimized
10.0,11,PMOS,Control
1.8,-75,NMOS,Optimized
10.0,7,NMOS,Optimized
1.8,56,NMOS,Optimized
2.2,-48,NMOS,Optimized
1.4,-6,PMOS,Control
1.4,97,PMOS,Optimized
10.0,-58,NMOS,Control
1.8,86,NMOS,Control
0.6,67,PMOS,Control
0.6,10,PMOS,Control
1.8,37,NMOS,Optimized
1.8,39,PMOS,Control
1.4,27,PMOS,Control
10.0,26,PMOS,Control
0.6,79,NMOS,Control
2.2,-10,NMOS,Control
0.6,-50,NMOS,Control
10.0,87,NMOS,Control
0.6,37,PMOS,Control
1.4,-28,PMOS,Optimized
2.2,-32,PMOS,Optimized
0.6,-25,PMOS,Control
2.2,-80,NMOS,Control
2.2,-52,NMOS,Optimized
2.2,-8,PMOS,Control
0.6,70,NMOS,Optimized
10.0,58,NMOS,Optimized
0.6,59,NMOS,Control
10.0,-70,PMOS,Control
0.6,50,PMOS,Optimized
10.0,80,NMOS,Control
0.6,8,PMOS,Control
1.4,0,NMOS,Control
10.0,-59,NMOS,Control
1.4,87,PMOS,Optimized
2.2,85,PMOS,Optimized
10.0,-16,NMOS,Optimized
2.2,-13,PMOS,Control
1.4,62,PMOS,Control
2.2,32,NMOS,Optimized
1.4,-48,NMOS,Control
10.0,81,PMOS,Control
2.2,-77,PMOS,Control
2.2,-100,NMOS,Optimized
1.4,78,NMOS,Optimized
10.0,53,PMOS,Optimized
1.4,-35,PMOS,Optimized
1.4,4,NMOS,Control
1.4,-65,PMOS,Control
2.2,-33,PMOS,Optimized
0.6,-82,NMOS,Optimized
1.4,-89,NMOS,Optimized
2.2,-44,NMOS,Control
2.2,-26,PMOS,Control
10.0,-70,PMOS,Optimized
1.4,-21,PMOS,Control
1.8,-1,PMOS,Optimized
10.0,11,NMOS,Optimized
1.8,27,PMOS,Optimized
1.8,2,NMOS,Optimized
1.4,8,PMOS,Optimized
1.4,-38,PMOS,Optimized
2.2,-35,PMOS,Optimized
1.4,-96,PMOS,Optimized
1.8,26,NMOS,Control
10.0,37,NMOS,Optimized
0.6,-60,NMOS,Optimized
0.6,-7,NMOS,Control
0.6,-4,PMOS,Optimized
1.4,32,NMOS,Optimized
1.4,-45,PMOS,Optimized
1.8,53,NMOS,Control
0.6,46,NMOS,Optimized
10.0,79,PMOS,Control
2.2,13,PMOS,Control
0.6,41,PMOS,Control
10.0,35,PMOS,Control
1.4,-64,PMOS,Control
2.2,85,NMOS,Control
10.0,7,NMOS,Control
1.8,-25,PMOS,Control
0.6,-68,NMOS,Control
1.4,-3,NMOS,Optimized
10.0,-34,NMOS,Optimized
1.4,-99,NMOS,Optimized
0.6,-42,PMOS,Optimized
10.0,83,NMOS,Optimized
1.8,28,NMOS,Optimized
1.8,80,NMOS,Optimized
1.4,-68,NMOS,Optimized
2.2,-49,PMOS,Control
1.4,-61,PMOS,Control
0.6,-11,NMOS,Control
1.4,-22,PMOS,Optimized
1.4,78,NMOS,Optimized
0.6,-51,NMOS,Optimized
0.6,82,NMOS,Optimized
1.8,9,PMOS,Control
0.6,-95,NMOS,Optimized
2.2,-36,PMOS,Optimized
0.6,-18,NMOS,Control
0.6,-15,NMOS,Control
1.8,-41,PMOS,Optimized
2.2,13,NMOS,Control
10.0,-83,PMOS,Control
1.4,1,NMOS,Optimized
2.2,14,NMOS,Control
1.8,-77,PMOS,Control
2.2,-34,PMOS,Control
1.4,-71,NMOS,Control
1.8,25,NMOS,Optimized
1.4,-41,PMOS,Optimized
2.2,40,NMOS,Control
0.6,6,PMOS,Control
0.6,51,PMOS,Optimized
10.0,73,PMOS,Control
1.8,67,NMOS,Optimized
1.8,60,PMOS,Control
0.6,66,PMOS,Optimized
1.8,23,PMOS,Optimized
10.0,53,NMOS,Optimized
1.8,35,PMOS,Control
10.0,47,PMOS,Control
10.0,-89,PMOS,Control
2.2,-98,PMOS,Optimized
10.0,21,PMOS,Optimized
1.4,70,NMOS,Control
2.2,-2,PMOS,Optimized
1.8,46,NMOS,Control
1.8,-92,NMOS,Optimized
2.2,26,PMOS,Control
0.6,87,NMOS,Optimized
2.2,96,NMOS,Optimized
10.0,-62,NMOS,Optimized
0.6,88,PMOS,Control
1.4,81,PMOS,Optimized
10.0,-55,NMOS,Control
10.0,93,NMOS,Control
0.6,44,PMOS,Control
0.6,-88,PMOS,Control
1.4,-77,PMOS,Optimized
10.0,-51,PMOS,Optimized
2.2,25,NMOS,Control
2.2,-33,PMOS,Control
10.0,64,NMOS,Optimized
2.2,57,NMOS,Control
1.8,93,NMOS,Control
10.0,70,PMOS,Control
10.0,-74,PMOS,Optimized
10.0,85,PMOS,Optimized
10.0,63,NMOS,Control
1.4,-15,PMOS,Control
1.8,-36,NMOS,Optimized
1.4,68,PMOS,Control
1.8,-93,NMOS,Optimized
1.4,-73,PMOS,Control
1.4,16,NMOS,Optimized
1.8,44,NMOS,Control
10.0,15,PMOS,Control
1.8,87,NMOS,Optimized
0.6,23,PMOS,Control
0.6,-79,NMOS,Optimized
1.4,79,PMOS,Control
0.6,-53,PMOS,Control
1.8,23,PMOS,Control
1.8,-87,PMOS,Control
2.2,57,NMOS,Control
10.0,-50,NMOS,Optimized
1.4,97,PMOS,Optimized
10.0,-41,NMOS,Control
2.2,-4,PMOS,Control
0.6,53,PMOS,Optimized
2.2,31,PMOS,Optimized
0.6,-96,PMOS,Control
0.6,8,PMOS,Optimized
2.2,74,NMOS,Control
2.2,-32,NMOS,Control
10.0,-65,PMOS,Optimized
1.8,-86,PMOS,Optimized
1.4,65,PMOS,Control
1.8,29,NMOS,Control
1.4,-51,PMOS,Control
10.0,-86,PMOS,Control
1.8,-14,NMOS,Control
1.4,14,PMOS,Optimized
10.0,-13,NMOS,Optimized
2.2,-96,NMOS,Control
10.0,-3,NMOS,Control
10.0,-20,PMOS,Optimized
0.6,82,NMOS,Control
2.2,99,NMOS,Control
0.6,52,NMOS,Optimized
10.0,9,PMOS,Control
1.8,91,PMOS,Optimized
1.8,-45,NMOS,Control
1.8,77,NMOS,Optimized
0.6,57,PMOS,Control
0.6,-1,NMOS,Control
2.2,58,PMOS,Control
2.2,-68,PMOS,Optimized
0.6,-88,PMOS,Optimized
0.6,12,PMOS,Optimized
2.2,-96,NMOS,Optimized
1.4,8,PMOS,Control
1.4,84,PMOS,Control
2.2,-64,NMOS,Optimized
1.8,57,NMOS,Optimized
1.4,-83,NMOS,Optimized
10.0,-84,PMOS,Optimized
0.6,76,NMOS,Control
1.8,55,PMOS,Control
10.0,80,NMOS,Optimized
2.2,-26,NMOS,Control
10.0,-78,PMOS,Optimized
2.2,69,PMOS,Optimized
1.4,12,NMOS,Optimized
2.2,-67,NMOS,Optimized
1.8,18,PMOS,Control
1.8,95,PMOS,Optimized
1.8,-97,NMOS,Control
2.2,-13,PMOS,Control
0.6,80,PMOS,Optimized
2.2,-75,NMOS,Optimized
10.0,-8,NMOS,Optimized
1.8,-90,NMOS,Control
1.4,73,PMOS,Control
1.4,78,NMOS,Optimized
10.0,68,PMOS,Optimized
10.0,12,NMOS,Control
10.0,-35,PMOS,Optimized
0.6,-36,NMOS,Optimized
1.8,-44,NMOS,Optimized
1.4,-6,PMOS,Optimized
2.2,75,NMOS,Control
1.8,-69,PMOS,Control
10.0,58,PMOS,Control
1.8,-75,NMOS,Control
1.4,-32,PMOS,Optimized
2.2,44,PMOS,Control
1.4,-90,NMOS,Control
0.6,-8,NMOS,Optimized
0.6,88,NMOS,Control
2.2,90,NMOS,Optimized
1.4,14,PMOS,Optimized
0.6,76,PMOS,Optimized
10.0,36,PMOS,Optimized
10.0,-94,NMOS,Optimized
1.8,91,NMOS,Optimized
0.6,54,NMOS,Control
1.8,-60,PMOS,Optimized
1.8,-13,NMOS,Control
2.2,89,PMOS,Control
10.0,42,PMOS,Control
2.2,-40,PMOS,Optimized
0.6,-61,PMOS,Control
0.6,84,NMOS,Control
10.0,-25,NMOS,Control
0.6,71,NMOS,Optimized
0.6,-39,NMOS,Optimized
10.0,80,NMOS,Optimized
1.4,4,NMOS,Optimized
1.8,26,NMOS,Control
1.8,-86,NMOS,Control
2.2,55,PMOS,Optimized
1.8,59,PMOS,Optimized
1.4,17,NMOS,Optimized
1.4,28,PMOS,Control
1.8,36,NMOS,Control
0.6,-75,NMOS,Control
0.6,-8,PMOS,Optimized
1.4,64,NMOS,Optimized
10.0,67,NMOS,Control
1.4,-20,NMOS,Optimized
10.0,-14,PMOS,Optimized
10.0,-30,NMOS,Control
1.4,46,PMOS,Optimized
1.4,-2,NMOS,Control
0.6,66,NMOS,Optimized
1.4,37,PMOS,Control
0.6,-73,PMOS,Optimized
2.2,-54,PMOS,Optimized
0.6,82,PMOS,Control
10.0,66,PMOS,Control
1.8,-45,NMOS,Control
2.2,64,PMOS,Control
0.6,80,NMOS,Control
10.0,38,NMOS,Control
0.6,39,PMOS,Control
10.0,-30,PMOS,Optimized
2.2,-46,NMOS,Control
0.6,9,NMOS,Optimized
10.0,-81,NMOS,Optimized
1.4,84,NMOS,Optimized
10.0,-60,PMOS,Control
0.6,17,NMOS,Control
1.8,65,NMOS,Control
10.0,-76,NMOS,Optimized
1.8,-25,PMOS,Optimized
2.2,-37,NMOS,Control
1.4,83,PMOS,Optimized
0.6,7,PMOS,Optimized
1.8,4,PMOS,Optimized
2.2,-79,NMOS,Control
0.6,-32,NMOS,Optimized
1.8,99,NMOS,Optimized
1.8,-37,PMOS,Control
0.6,56,PMOS,Optimized
1.4,99,NMOS,Optimized
2.2,-34,PMOS,Control
0.6,-62,NMOS,Optimized
1.8,24,NMOS,Optimized
0.6,25,NMOS,Optimized
2.2,75,PMOS,Control
1.8,-15,NMOS,Control
1.4,32,PMOS,Control
1.4,-95,NMOS,Control
1.8,76,NMOS,Control
10.0,-91,NMOS,Control
1.8,-17,PMOS,Optimized
2.2,13,PMOS,Optimized
2.2,-31,NMOS,Control
2.2,24,PMOS,Control
1.4,-61,PMOS,Optimized
0.6,18,NMOS,Optimized
10.0,81,NMOS,Optimized
1.8,40,PMOS,Optimized
0.6,90,NMOS,Control
10.0,11,NMOS,Optimized
1.8,40,NMOS,Optimized
1.8,-90,NMOS,Control
10.0,39,NMOS,Optimized
0.6,34,PMOS,Control
2.2,0,NMOS,Control
0.6,67,PMOS,Optimized
2.2,-76,NMOS,Optimized
1.4,68,PMOS,Optimized
0.6,-52,PMOS,Control
0.6,93,NMOS,Control
1.8,29,PMOS,Optimized
0.6,31,PMOS,Optimized
1.4,-99,NMOS,Optimized
1.4,-11,NMOS,Optimized
1.8,94,NMOS,Control
10.0,44,NMOS,Optimized
1.4,-33,PMOS,Control
10.0,-14,PMOS,Optimized
1.4,69,PMOS,Control
0.6,-93,NMOS,Control
10.0,27,NMOS,Control
1.4,-62,PMOS,Control
10.0,29,PMOS,Control
1.8,-26,NMOS,Control
10.0,-3,NMOS,Control
10.0,38,PMOS,Optimized
10.0,-23,NMOS,Optimized
1.8,-32,PMOS,Control
1.4,-44,NMOS,Optimized
0.6,8,NMOS,Optimized
1.8,-4,NMOS,Control
2.2,-38,NMOS,Control
2.2,75,NMOS,Optimized
0.6,-32,PMOS,Optimized
10.0,76,NMOS,Control
1.4,-36,NMOS,Optimized
1.4,64,NMOS,Optimized
10.0,42,NMOS,Control
1.8,72,NMOS,Optimized
1.4,8,PMOS,Control
1.8,81,PMOS,Control
10.0,64,NMOS,Control
10.0,68,NMOS,Control
1.8,-28,PMOS,Control
0.6,32,PMOS,Optimized
2.2,3,NMOS,Control
1.8,-32,NMOS,Control
1.4,6,NMOS,Optimized
2.2,-5,PMOS,Control
10.0,-18,PMOS,Optimized
10.0,53,PMOS,Optimized
0.6,-93,NMOS,Optimized
0.6,-31,PMOS,Optimized
0.6,-7,NMOS,Optimized
0.6,96,PMOS,Control
2.2,79,NMOS,Optimized
2.2,99,NMOS,Control
2.2,59,PMOS,Optimized
2.2,2,NMOS,Optimized
1.4,-12,NMOS,Optimized
0.6,-3,PMOS,Control
1.4,34,PMOS,Optimized
2.2,-73,NMOS,Optimized
2.2,62,PMOS,Optimized
1.8,93,NMOS,Control
1.8,33,NMOS,Optimized
10.0,-7,PMOS,Optimized
1.8,81,NMOS,Control
1.8,-20,PMOS,Optimized
1.4,70,PMOS,Control
10.0,42,NMOS,Control
1.8,-36,PMOS,Optimized
2.2,15,NMOS,Control
1.8,61,PMOS,Optimized
2.2,76,NMOS,Control
1.4,-46,PMOS,Control
2.2,-34,NMOS,Optimized
2.2,-67,NMOS,Optimized
2.2,80,NMOS,Control
1.4,34,NMOS,Control
10.0,-76,PMOS,Control
1.8,-88,PMOS,Control
2.2,94,NMOS,Control
2.2,-75,NMOS,Optimized
1.8,50,PMOS,Control
2.2,11,PMOS,Control
1.4,74,PMOS,Control
1.8,-6,NMOS,Optimized
2.2,-57,PMOS,Control
2.2,-90,NMOS,Control
1.4,-40,PMOS,Control
10.0,4,PMOS,Control
1.4,-46,PMOS,Optimized
10.0,52,PMOS,Optimized
1.4,-78,PMOS,Control
10.0,80,PMOS,Optimized
0.6,10,PMOS,Optimized
1.4,72,PMOS,Optimized
0.6,-93,PMOS,Control
1.8,-58,PMOS,Optimized
1.8,95,PMOS,Optimized
1.4,21,PMOS,Control
10.0,45,NMOS,Control
2.2,-14,NMOS,Control
10.0,15,NMOS,Optimized
1.4,-74,NMOS,Control
1.8,-7,NMOS,Control
1.4,39,NMOS,Control
2.2,-39,NMOS,Optimized
2.2,90,PMOS,Optimized
1.4,41,NMOS,Control
2.2,47,PMOS,Optimized
2.2,63,NMOS,Optimized
1.8,65,PMOS,Optimized
10.0,-59,NMOS,Control
2.2,-40,NMOS,Optimized
1.8,49,NMOS,Optimized
0.6,-59,PMOS,Control
1.8,69,NMOS,Optimized
2.2,-86,NMOS,Control
1.4,56,NMOS,Control
0.6,58,NMOS,Optimized
2.2,-60,PMOS,Optimized
1.4,82,NMOS,Control
1.4,1,NMOS,Optimized
2.2,-71,NMOS,Optimized
0.6,83,PMOS,Control
1.8,12,PMOS,Optimized
0.6,-16,NMOS,Optimized
1.4,-27,PMOS,Optimized
1.4,-79,NMOS,Control
1.8,94,PMOS,Optimized
1.4,2,NMOS,Control
10.0,-78,NMOS,Optimized
1.4,95,PMOS,Control
1.8,4,PMOS,Control
2.2,-80,PMOS,Optimized
10.0,5,NMOS,Control
0.6,25,PMOS,Control
1.8,-55,NMOS,Control
1.4,-40,NMOS,Control
1.4,25,NMOS,Optimized
2.2,54,PMOS,Optimized
10.0,81,NMOS,Optimized
1.8,-21,NMOS,Optimized
1.8,-56,NMOS,Control
2.2,3,NMOS,Control
1.4,-41,NMOS,Optimized
1.4,72,PMOS,Control
0.6,-92,NMOS,Control
1.4,9,PMOS,Optimized
2.2,71,PMOS,Control
2.2,-85,NMOS,Control
10.0,40,NMOS,Control
1.8,71,NMOS,Control
2.2,-89,NMOS,Control
1.4,76,NMOS,Optimized
1.8,97,PMOS,Optimized
0.6,23,PMOS,Optimized
10.0,-41,PMOS,Control
0.6,-51,PMOS,Optimized
0.6,53,PMOS,Optimized
0.6,6,NMOS,Optimized
0.6,-20,PMOS,Control
10.0,1,NMOS,Control
10.0,-15,PMOS,Optimized
1.4,74,PMOS,Control
10.0,-97,PMOS,Control
10.0,44,NMOS,Optimized
10.0,3,PMOS,Optimized
1.4,-6,NMOS,Control
0.6,-59,NMOS,Control
10.0,92,NMOS,Control
1.8,43,NMOS,Optimized
10.0,-89,NMOS,Control
0.6,-45,PMOS,Control
0.6,-55,PMOS,Control
1.4,-52,NMOS,Optimized
2.2,-47,PMOS,Control
2.2,59,NMOS,Optimized
1.4,37,NMOS,Optimized
0.6,5,PMOS,Optimized
10.0,-5,PMOS,Optimized
2.2,23,NMOS,Control
1.8,-40,NMOS,Control
2.2,-68,PMOS,Optimized
0.6,91,PMOS,Optimized
1.8,20,NMOS,Control
2.2,-97,NMOS,Optimized
1.8,98,PMOS,Control
0.6,12,PMOS,Optimized
10.0,-96,PMOS,Optimized
10.0,44,NMOS,Control
1.4,90,NMOS,Control
2.2,-17,PMOS,Optimized
1.4,-39,NMOS,Optimized
1.8,-75,PMOS,Control
2.2,31,NMOS,Optimized
1.4,-24,NMOS,Optimized
2.2,25,PMOS,Optimized
1.4,100,PMOS,Optimized
1.8,76,PMOS,Optimized
0.6,-27,NMOS,Optimized
10.0,7,NMOS,Control
2.2,-27,NMOS,Control
1.4,-20,PMOS,Control
10.0,-49,NMOS,Control
10.0,-67,NMOS,Optimized
1.8,-68,PMOS,Control
1.4,32,PMOS,Optimized
10.0,65,PMOS,Control
1.8,25,PMOS,Optimized
1.4,75,PMOS,Optimized
1.8,71,PMOS,Optimized
0.6,-80,NMOS,Optimized
1.4,99,NMOS,Control
0.6,93,PMOS,Optimized
0.6,-50,PMOS,Control
1.8,69,NMOS,Control
2.2,-98,NMOS,Optimized
1.8,-12,NMOS,Control
0.6,66,PMOS,Optimized
10.0,70,PMOS,Optimized
10.0,59,PMOS,Optimized
10.0,-62,PMOS,Control
2.2,53,NMOS,Control
1.8,-81,PMOS,Optimized
1.8,-9,NMOS,Control
1.4,-13,NMOS,Control
1.4,36,NMOS,Optimized
10.0,-42,NMOS,Optimized
2.2,-92,NMOS,Control
1.8,99,NMOS,Optimized
2.2,-54,NMOS,Optimized
10.0,16,NMOS,Control
0.6,-67,PMOS,Optimized
2.2,-19,PMOS,Control
2.2,29,PMOS,Optimized
1.8,-53,NMOS,Control
10.0,-67,PMOS,Optimized
1.8,61,NMOS,Control
10.0,2,PMOS,Control
1.8,15,PMOS,Control
2.2,-35,PMOS,Control
10.0,-94,PMOS,Control
10.0,46,NMOS,Control
1.8,-75,PMOS,Optimized
1.8,-85,PMOS,Optimized
10.0,-47,PMOS,Control
1.8,90,NMOS,Optimized
1.4,-65,NMOS,Optimized
1.8,-75,PMOS,Control
1.4,-26,PMOS,Control
10.0,13,NMOS,Optimized
1.8,24,PMOS,Optimized
0.6,-29,NMOS,Optimized
0.6,42,NMOS,Control
10.0,50,PMOS,Optimized
10.0,4,PMOS,Optimized
1.8,-27,PMOS,Optimized
1.8,90,PMOS,Optimized
0.6,-69,NMOS,Control
1.8,-65,NMOS,Optimized
0.6,-67,NMOS,Optimized
1.4,94,PMOS,Optimized
2.2,-47,PMOS,Optimized
1.4,-18,NMOS,Optimized
1.8,55,PMOS,Optimized
10.0,25,NMOS,Control
10.0,-86,NMOS,Optimized
2.2,3,PMOS,Control
1.8,78,PMOS,Optimized
0.6,-75,PMOS,Control
10.0,-74,PMOS,Optimized
10.0,25,NMOS,Control
0.6,90,PMOS,Optimized
1.4,-26,PMOS,Control
1.8,-82,NMOS,Optimized
10.0,-58,PMOS,Optimized
10.0,-80,PMOS,Optimized
1.4,89,PMOS,Control
2.2,24,PMOS,Optimized
10.0,-52,PMOS,Control
10.0,-51,PMOS,Optimized
1.4,-84,PMOS,Optimized
1.4,-82,NMOS,Control
2.2,80,NMOS,Control
2.2,-15,NMOS,Optimized
1.8,-13,PMOS,Optimized
0.6,41,PMOS,Optimized
1.4,-63,PMOS,Optimized
1.4,-54,PMOS,Control
0.6,25,PMOS,Control
0.6,23,PMOS,Optimized
1.8,76,NMOS,Optimized
2.2,-26,NMOS,Optimized
1.4,-94,NMOS,Optimized
1.4,-75,NMOS,Control
1.8,19,PMOS,Control
0.6,-44,NMOS,Optimized
2.2,-10,PMOS,Optimized
2.2,-51,PMOS,Optimized
0.6,-34,NMOS,Optimized
0.6,-82,NMOS,Optimized
10.0,53,PMOS,Control
1.8,-3,PMOS,Control
0.6,91,PMOS,Optimized
1.4,-47,PMOS,Control
0.6,-26,NMOS,Control
0.6,18,NMOS,Optimized
1.4,-32,NMOS,Control
1.4,-90,PMOS,Control
10.0,-45,PMOS,Optimized
10.0,-40,PMOS,Optimized
1.8,-32,NMOS,Control
10.0,90,PMOS,Optimized
1.4,58,NMOS,Control
2.2,-77,NMOS,Control
1.4,57,NMOS,Control
0.6,-24,PMOS,Optimized
1.4,49,NMOS,Control
0.6,-62,NMOS,Control
1.4,8,PMOS,Control
1.8,-88,NMOS,Optimized
10.0,-60,PMOS,Control
1.8,49,NMOS,Optimized
1.4,-58,PMOS,Control
0.6,-67,PMOS,Optimized
1.4,86,NMOS,Optimized
2.2,-39,NMOS,Optimized
10.0,67,NMOS,Optimized
2.2,-42,PMOS,Optimized
10.0,-92,PMOS,Control
0.6,0,NMOS,Control
0.6,93,NMOS,Optimized
0.6,22,PMOS,Control
2.2,-70,NMOS,Optimized
10.0,-68,NMOS,Optimized
1.8,16,NMOS,Control
0.6,73,PMOS,Control
0.6,26,PMOS,Optimized
10.0,-26,PMOS,Optimized
0.6,44,PMOS,Optimized
0.6,-1,PMOS,Control
1.8,-1,NMOS,Control
1.4,-49,PMOS,Optimized
1.4,-100,NMOS,Control
2.2,64,PMOS,Control
10.0,-15,NMOS,Control
0.6,81,NMOS,Optimized
1.4,-22,PMOS,Optimized
1.8,16,PMOS,Control
1.4,59,NMOS,Optimized
1.4,-13,NMOS,Control
1.4,64,NMOS,Optimized
0.6,-41,NMOS,Control
1.8,8,NMOS,Optimized
2.2,26,NMOS,Control
1.8,-94,NMOS,Optimized
0.6,1,PMOS,Control
10.0,-65,NMOS,Optimized
0.6,-16,PMOS,Control
1.4,-69,PMOS,Optimized
0.6,28,PMOS,Control
10.0,-62,NMOS,Optimized
2.2,-16,PMOS,Control
2.2,68,PMOS,Optimized
1.8,-34,NMOS,Optimized
0.6,-12,NMOS,Optimized
0.6,-71,NMOS,Control
1.8,31,NMOS,Optimized
2.2,36,NMOS,Optimized
0.6,27,PMOS,Control
0.6,16,NMOS,Optimized
10.0,68,PMOS,Control
0.6,14,PMOS,Optimized
10.0,27,PMOS,Optimized
1.4,-28,NMOS,Optimized
2.2,-87,NMOS,Control
0.6,40,NMOS,Control
0.6,93,PMOS,Control
1.8,6,PMOS,Control
2.2,-25,NMOS,Optimized
0.6,-64,NMOS,Optimized
1.8,-49,PMOS,Control
10.0,-9,NMOS,Optimized
10.0,-3,NMOS,Control
0.6,31,PMOS,Control
10.0,100,NMOS,Optimized
0.6,-72,PMOS,Optimized
0.6,-5,PMOS,Control
1.8,15,NMOS,Optimized
10.0,-54,NMOS,Optimized
1.8,-15,NMOS,Optimized
1.4,11,NMOS,Control
2.2,-65,NMOS,Control
10.0,19,NMOS,Optimized
0.6,-89,PMOS,Optimized
2.2,33,NMOS,Optimized
10.0,90,PMOS,Optimized
1.8,20,PMOS,Optimized
10.0,-27,PMOS,Control
1.8,61,PMOS,Optimized
10.0,-47,NMOS,Optimized
0.6,84,NMOS,Optimized
1.8,-55,NMOS,Optimized
10.0,-86,NMOS,Control
1.4,-27,PMOS,Optimized
1.4,88,PMOS,Control
1.4,-5,PMOS,Optimized
10.0,54,NMOS,Control
1.8,-12,PMOS,Optimized
2.2,54,PMOS,Optimized
2.2,-22,PMOS,Optimized
0.6,-73,NMOS,Control
1.4,76,NMOS,Control
0.6,-3,PMOS,Optimized
10.0,30,NMOS,Control
1.8,-18,PMOS,Control
0.6,-36,PMOS,Control
10.0,5,NMOS,Control
2.2,-73,PMOS,Control
1.8,-98,NMOS,Control
1.8,-56,PMOS,Optimized
2.2,87,NMOS,Control
10.0,95,NMOS,Control
10.0,79,PMOS,Control
0.6,-37,NMOS,Control
2.2,25,NMOS,Optimized
1.4,33,PMOS,Optimized
1.4,48,NMOS,Optimized
0.6,-95,NMOS,Control
1.8,-68,PMOS,Control
2.2,22,NMOS,Control
2.2,-62,NMOS,Optimized
1.8,56,PMOS,Control
10.0,-74,PMOS,Optimized
2.2,-76,PMOS,Optimized
1.8,58,PMOS,Optimized
1.8,82,NMOS,Optimized
1.8,-54,NMOS,Optimized
10.0,38,NMOS,Control
0.6,95,NMOS,Control
1.8,53,NMOS,Control
10.0,19,PMOS,Optimized
0.6,-35,PMOS,Control
1.4,-3,PMOS,Control
10.0,30,PMOS,Control
0.6,-29,NMOS,Optimized
0.6,-95,PMOS,Optimized
1.4,55,PMOS,Control
0.6,62,NMOS,Control
0.6,-16,PMOS,Control
10.0,10,PMOS,Control
1.8,-85,PMOS,Optimized
2.2,10,PMOS,Control
1.8,13,NMOS,Optimized
1.8,-56,PMOS,Control
2.2,79,PMOS,Optimized
2.2,0,NMOS,Optimized
2.2,-90,NMOS,Optimized
0.6,-12,PMOS,Optimized
